C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-137.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-139.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-141.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-143.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-145.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-147.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-149.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-15.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-151.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-153.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-155.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-157.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-159.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-161.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-163.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-165.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-167.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-169.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-17.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-171.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-173.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-175.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-177.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-179.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-181.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-183.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-185.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-187.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-189.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-19.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-191.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-193.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-195.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-197.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-199.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-201.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-203.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-205.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-207.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-209.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-21.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-211.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-213.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-215.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-217.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-219.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-221.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-223.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-225.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-227.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-229.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-23.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-231.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-233.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-235.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-237.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-239.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-241.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-243.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-245.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-247.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-249.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-25.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-251.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-253.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-255.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-257.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-259.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-261.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-263.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-265.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-267.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-269.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-27.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-271.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-273.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-275.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-277.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-279.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-281.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-283.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-285.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-287.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-289.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-29.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-291.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-293.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-295.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-297.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-299.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-3.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-301.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-303.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-305.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-307.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-309.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-31.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-311.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-313.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-315.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-317.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-319.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-321.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-323.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-325.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-327.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-329.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-33.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-331.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-333.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-335.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-337.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-339.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-341.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-343.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-345.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-347.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-349.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-35.tmp | 0 bytes | sucesso
C:\Users\Administrator\AppData\Local\Temp\python-languageserver-cancellation\681439718f4e4df148b3a48d33bf9902ffdabe20f4\cancellation-bg-351.tmp | 0 bytes | sucesso
